Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-02-27 01:00:00,Great Britain,Great Britain,GB,175.8,259.59,54.17,28.46,bmreports.com,false,
2021-02-27 02:00:00,Great Britain,Great Britain,GB,172.39,254.57,55.12,28.41,bmreports.com,false,
2021-02-27 03:00:00,Great Britain,Great Britain,GB,173.78,256.67,54.7,28.21,bmreports.com,false,
2021-02-27 04:00:00,Great Britain,Great Britain,GB,173.67,257.08,54.76,27.58,bmreports.com,false,
2021-02-27 05:00:00,Great Britain,Great Britain,GB,175.7,259.99,54.25,26.95,bmreports.com,false,
2021-02-27 06:00:00,Great Britain,Great Britain,GB,189.21,276.15,50.6,24.57,bmreports.com,false,
2021-02-27 07:00:00,Great Britain,Great Britain,GB,204.89,292.28,46.09,22.04,bmreports.com,false,
2021-02-27 08:00:00,Great Britain,Great Britain,GB,199.99,286.17,47.34,25.24,bmreports.com,false,
2021-02-27 09:00:00,Great Britain,Great Britain,GB,191.89,276.26,49.34,28.82,bmreports.com,false,
2021-02-27 10:00:00,Great Britain,Great Britain,GB,179.34,260.93,52.63,32.59,bmreports.com,false,
2021-02-27 11:00:00,Great Britain,Great Britain,GB,169.89,249.67,55.12,35.12,bmreports.com,false,
2021-02-27 12:00:00,Great Britain,Great Britain,GB,169.05,248.74,55.29,35.31,bmreports.com,false,
2021-02-27 13:00:00,Great Britain,Great Britain,GB,173.21,253.18,54.17,33.67,bmreports.com,false,
2021-02-27 14:00:00,Great Britain,Great Britain,GB,180.34,259.55,52.42,30.93,bmreports.com,false,
2021-02-27 15:00:00,Great Britain,Great Britain,GB,199.95,282.27,47.95,26.18,bmreports.com,false,
2021-02-27 16:00:00,Great Britain,Great Britain,GB,229.04,317.4,41.04,19.94,bmreports.com,false,
2021-02-27 17:00:00,Great Britain,Great Britain,GB,252.9,346.97,36.27,16.9,bmreports.com,false,
2021-02-27 18:00:00,Great Britain,Great Britain,GB,263.34,357.52,36.22,18.62,bmreports.com,false,
2021-02-27 19:00:00,Great Britain,Great Britain,GB,265.01,359.55,35.05,16.77,bmreports.com,false,
2021-02-27 20:00:00,Great Britain,Great Britain,GB,255.72,350.47,34.65,15.05,bmreports.com,false,
2021-02-27 21:00:00,Great Britain,Great Britain,GB,243.12,337.22,36.81,15.83,bmreports.com,false,
2021-02-27 22:00:00,Great Britain,Great Britain,GB,231.5,324.71,39.12,16.14,bmreports.com,false,
2021-02-27 23:00:00,Great Britain,Great Britain,GB,232.13,319.33,39.02,14.08,bmreports.com,false,
2021-02-28 00:00:00,Great Britain,Great Britain,GB,233.47,319.67,38.63,13.34,bmreports.com,false,
2021-02-28 01:00:00,Great Britain,Great Britain,GB,232.85,318.91,38.82,13.31,bmreports.com,false,
2021-02-28 02:00:00,Great Britain,Great Britain,GB,228.63,313.6,39.94,13.77,bmreports.com,false,
2021-02-28 03:00:00,Great Britain,Great Britain,GB,226.58,311.17,40.41,13.8,bmreports.com,false,
2021-02-28 04:00:00,Great Britain,Great Britain,GB,223.28,307.0,41.44,14.0,bmreports.com,false,
2021-02-28 05:00:00,Great Britain,Great Britain,GB,224.33,308.32,41.23,13.79,bmreports.com,false,
2021-02-28 06:00:00,Great Britain,Great Britain,GB,228.89,314.01,39.95,13.35,bmreports.com,false,
2021-02-28 07:00:00,Great Britain,Great Britain,GB,227.57,312.75,40.09,14.5,bmreports.com,false,
2021-02-28 08:00:00,Great Britain,Great Britain,GB,220.44,304.69,41.67,18.69,bmreports.com,false,
2021-02-28 09:00:00,Great Britain,Great Britain,GB,210.74,293.15,44.14,22.98,bmreports.com,false,
2021-02-28 10:00:00,Great Britain,Great Britain,GB,200.03,280.19,46.87,26.97,bmreports.com,false,
2021-02-28 11:00:00,Great Britain,Great Britain,GB,190.03,268.16,49.53,30.14,bmreports.com,false,
2021-02-28 12:00:00,Great Britain,Great Britain,GB,183.88,261.54,51.12,31.87,bmreports.com,false,
2021-02-28 13:00:00,Great Britain,Great Britain,GB,179.61,258.55,52.26,32.73,bmreports.com,false,
2021-02-28 14:00:00,Great Britain,Great Britain,GB,183.26,263.07,51.29,30.86,bmreports.com,false,
2021-02-28 15:00:00,Great Britain,Great Britain,GB,202.01,285.53,46.45,26.1,bmreports.com,false,
2021-02-28 16:00:00,Great Britain,Great Britain,GB,234.89,323.3,39.4,20.03,bmreports.com,false,
2021-02-28 17:00:00,Great Britain,Great Britain,GB,259.25,351.27,36.37,18.84,bmreports.com,false,
2021-02-28 18:00:00,Great Britain,Great Britain,GB,260.42,352.61,36.12,19.61,bmreports.com,false,
2021-02-28 19:00:00,Great Britain,Great Britain,GB,256.51,349.01,35.33,18.35,bmreports.com,false,
2021-02-28 20:00:00,Great Britain,Great Britain,GB,250.57,342.79,35.64,17.62,bmreports.com,false,
2021-02-28 21:00:00,Great Britain,Great Britain,GB,238.5,328.31,38.32,18.66,bmreports.com,false,
2021-02-28 22:00:00,Great Britain,Great Britain,GB,227.75,315.92,40.56,18.74,bmreports.com,false,
2021-02-28 23:00:00,Great Britain,Great Britain,GB,221.25,309.11,41.84,18.24,bmreports.com,false,
2021-03-01 00:00:00,Great Britain,Great Britain,GB,222.49,310.64,41.51,17.52,bmreports.com,false,
2021-03-01 01:00:00,Great Britain,Great Britain,GB,224.8,313.68,40.82,16.84,bmreports.com,false,
2021-03-01 02:00:00,Great Britain,Great Britain,GB,222.14,310.55,41.56,16.88,bmreports.com,false,
2021-03-01 03:00:00,Great Britain,Great Britain,GB,223.23,312.06,41.49,16.79,bmreports.com,false,
2021-03-01 04:00:00,Great Britain,Great Britain,GB,230.28,321.48,39.81,16.76,bmreports.com,false,
2021-03-01 05:00:00,Great Britain,Great Britain,GB,248.12,346.77,35.38,17.55,bmreports.com,false,
2021-03-01 06:00:00,Great Britain,Great Britain,GB,256.45,356.86,33.81,17.62,bmreports.com,false,
2021-03-01 07:00:00,Great Britain,Great Britain,GB,263.3,367.19,32.0,18.06,bmreports.com,false,
2021-03-01 08:00:00,Great Britain,Great Britain,GB,259.33,357.57,35.66,20.57,bmreports.com,false,
2021-03-01 09:00:00,Great Britain,Great Britain,GB,259.57,355.29,36.81,21.7,bmreports.com,false,
2021-03-01 10:00:00,Great Britain,Great Britain,GB,254.05,348.54,38.06,23.15,bmreports.com,false,
2021-03-01 11:00:00,Great Britain,Great Britain,GB,245.92,338.74,39.86,25.15,bmreports.com,false,
2021-03-01 12:00:00,Great Britain,Great Britain,GB,239.99,331.47,41.2,26.72,bmreports.com,false,
2021-03-01 13:00:00,Great Britain,Great Britain,GB,234.4,325.28,42.14,27.14,bmreports.com,false,
2021-03-01 14:00:00,Great Britain,Great Britain,GB,238.25,329.17,41.75,26.16,bmreports.com,false,
2021-03-01 15:00:00,Great Britain,Great Britain,GB,251.09,344.69,38.65,23.37,bmreports.com,false,
2021-03-01 16:00:00,Great Britain,Great Britain,GB,262.64,357.72,36.0,20.15,bmreports.com,false,
2021-03-01 17:00:00,Great Britain,Great Britain,GB,276.79,372.16,34.82,19.79,bmreports.com,false,
2021-03-01 18:00:00,Great Britain,Great Britain,GB,275.62,371.33,35.27,20.96,bmreports.com,false,
2021-03-01 19:00:00,Great Britain,Great Britain,GB,269.45,365.31,35.46,20.55,bmreports.com,false,
2021-03-01 20:00:00,Great Britain,Great Britain,GB,262.43,359.26,35.24,19.52,bmreports.com,false,
2021-03-01 21:00:00,Great Britain,Great Britain,GB,252.78,349.65,36.17,19.01,bmreports.com,false,
2021-03-01 22:00:00,Great Britain,Great Britain,GB,231.51,326.98,40.21,21.21,bmreports.com,false,
2021-03-01 23:00:00,Great Britain,Great Britain,GB,221.28,315.69,42.67,21.9,bmreports.com,false,
2021-03-02 00:00:00,Great Britain,Great Britain,GB,218.37,312.25,43.49,22.19,bmreports.com,false,
2021-03-02 01:00:00,Great Britain,Great Britain,GB,217.48,311.26,43.67,22.09,bmreports.com,false,
2021-03-02 02:00:00,Great Britain,Great Britain,GB,218.21,312.78,43.54,21.17,bmreports.com,false,
2021-03-02 03:00:00,Great Britain,Great Britain,GB,219.52,315.03,43.16,20.42,bmreports.com,false,
2021-03-02 04:00:00,Great Britain,Great Britain,GB,221.66,317.65,42.67,20.35,bmreports.com,false,
2021-03-02 05:00:00,Great Britain,Great Britain,GB,236.4,337.15,38.26,19.51,bmreports.com,false,
2021-03-02 06:00:00,Great Britain,Great Britain,GB,248.82,350.95,35.07,18.22,bmreports.com,false,
2021-03-02 07:00:00,Great Britain,Great Britain,GB,261.37,361.69,33.62,17.34,bmreports.com,false,
2021-03-02 08:00:00,Great Britain,Great Britain,GB,265.72,363.6,34.76,19.0,bmreports.com,false,
2021-03-02 09:00:00,Great Britain,Great Britain,GB,267.24,363.7,36.07,21.05,bmreports.com,false,
2021-03-02 10:00:00,Great Britain,Great Britain,GB,266.41,361.56,36.52,21.62,bmreports.com,false,
2021-03-02 11:00:00,Great Britain,Great Britain,GB,260.54,354.78,37.73,22.76,bmreports.com,false,
2021-03-02 12:00:00,Great Britain,Great Britain,GB,258.69,352.1,38.22,23.44,bmreports.com,false,
2021-03-02 13:00:00,Great Britain,Great Britain,GB,253.89,347.58,38.58,23.47,bmreports.com,false,
2021-03-02 14:00:00,Great Britain,Great Britain,GB,254.1,348.46,38.26,22.65,bmreports.com,false,
2021-03-02 15:00:00,Great Britain,Great Britain,GB,264.18,359.81,36.32,20.23,bmreports.com,false,
2021-03-02 16:00:00,Great Britain,Great Britain,GB,280.88,378.12,33.55,17.63,bmreports.com,false,
2021-03-02 17:00:00,Great Britain,Great Britain,GB,289.22,387.76,33.08,17.8,bmreports.com,false,
2021-03-02 18:00:00,Great Britain,Great Britain,GB,294.08,392.87,32.54,18.1,bmreports.com,false,
2021-03-02 19:00:00,Great Britain,Great Britain,GB,293.27,392.35,32.07,17.18,bmreports.com,false,
2021-03-02 20:00:00,Great Britain,Great Britain,GB,288.75,389.31,30.44,14.7,bmreports.com,false,
2021-03-02 21:00:00,Great Britain,Great Britain,GB,283.58,385.27,30.2,13.26,bmreports.com,false,
2021-03-02 22:00:00,Great Britain,Great Britain,GB,268.51,370.59,32.05,13.64,bmreports.com,false,
2021-03-02 23:00:00,Great Britain,Great Britain,GB,266.26,365.06,32.96,12.92,bmreports.com,false,
2021-03-03 00:00:00,Great Britain,Great Britain,GB,266.89,364.05,33.13,12.29,bmreports.com,false,
2021-03-03 01:00:00,Great Britain,Great Britain,GB,266.45,364.2,33.32,12.34,bmreports.com,false,
2021-03-03 02:00:00,Great Britain,Great Britain,GB,262.23,359.56,34.1,12.41,bmreports.com,false,
2021-03-03 03:00:00,Great Britain,Great Britain,GB,261.33,358.74,34.35,12.19,bmreports.com,false,
2021-03-03 04:00:00,Great Britain,Great Britain,GB,259.69,356.94,34.86,12.53,bmreports.com,false,
2021-03-03 05:00:00,Great Britain,Great Britain,GB,269.48,369.84,31.97,12.31,bmreports.com,false,
2021-03-03 06:00:00,Great Britain,Great Britain,GB,291.16,396.85,27.53,12.14,bmreports.com,false,
2021-03-03 07:00:00,Great Britain,Great Britain,GB,279.0,381.09,30.48,13.57,bmreports.com,false,
2021-03-03 08:00:00,Great Britain,Great Britain,GB,282.64,383.76,30.33,14.78,bmreports.com,false,
2021-03-03 09:00:00,Great Britain,Great Britain,GB,280.4,380.79,31.99,17.64,bmreports.com,false,
2021-03-03 10:00:00,Great Britain,Great Britain,GB,275.81,374.96,32.88,18.0,bmreports.com,false,
2021-03-03 11:00:00,Great Britain,Great Britain,GB,274.28,373.14,33.18,18.38,bmreports.com,false,
2021-03-03 12:00:00,Great Britain,Great Britain,GB,272.1,370.33,34.39,19.75,bmreports.com,false,
2021-03-03 13:00:00,Great Britain,Great Britain,GB,275.03,373.72,33.65,18.58,bmreports.com,false,
2021-03-03 14:00:00,Great Britain,Great Britain,GB,282.1,381.63,31.42,15.74,bmreports.com,false,
2021-03-03 15:00:00,Great Britain,Great Britain,GB,288.72,387.76,31.18,15.37,bmreports.com,false,
2021-03-03 16:00:00,Great Britain,Great Britain,GB,295.35,393.23,30.74,15.3,bmreports.com,false,
2021-03-03 17:00:00,Great Britain,Great Britain,GB,295.85,394.19,31.7,16.92,bmreports.com,false,
2021-03-03 18:00:00,Great Britain,Great Britain,GB,296.49,395.11,31.75,17.32,bmreports.com,false,
2021-03-03 19:00:00,Great Britain,Great Britain,GB,292.86,392.24,31.99,17.28,bmreports.com,false,
2021-03-03 20:00:00,Great Britain,Great Britain,GB,294.1,395.47,29.73,14.92,bmreports.com,false,
2021-03-03 21:00:00,Great Britain,Great Britain,GB,282.17,383.63,30.57,14.5,bmreports.com,false,
2021-03-03 22:00:00,Great Britain,Great Britain,GB,267.06,369.0,32.41,14.75,bmreports.com,false,
2021-03-03 23:00:00,Great Britain,Great Britain,GB,245.0,343.8,35.98,15.61,bmreports.com,false,
2021-03-04 00:00:00,Great Britain,Great Britain,GB,238.23,335.75,37.38,15.87,bmreports.com,false,
2021-03-04 01:00:00,Great Britain,Great Britain,GB,234.74,332.73,38.22,16.68,bmreports.com,false,
2021-03-04 02:00:00,Great Britain,Great Britain,GB,232.76,327.69,38.69,16.18,bmreports.com,false,
2021-03-04 03:00:00,Great Britain,Great Britain,GB,229.98,323.64,39.41,16.67,bmreports.com,false,
2021-03-04 04:00:00,Great Britain,Great Britain,GB,226.35,319.81,40.44,17.36,bmreports.com,false,
2021-03-04 05:00:00,Great Britain,Great Britain,GB,227.53,322.22,40.09,18.05,bmreports.com,false,
2021-03-04 06:00:00,Great Britain,Great Britain,GB,236.6,331.99,38.08,17.87,bmreports.com,false,
2021-03-04 07:00:00,Great Britain,Great Britain,GB,252.71,349.27,35.18,17.71,bmreports.com,false,
2021-03-04 08:00:00,Great Britain,Great Britain,GB,261.85,359.17,34.43,18.24,bmreports.com,false,
2021-03-04 09:00:00,Great Britain,Great Britain,GB,258.34,354.51,35.29,19.76,bmreports.com,false,
2021-03-04 10:00:00,Great Britain,Great Britain,GB,249.67,344.17,37.07,21.8,bmreports.com,false,
2021-03-04 11:00:00,Great Britain,Great Britain,GB,247.06,340.72,37.92,22.96,bmreports.com,false,
2021-03-04 12:00:00,Great Britain,Great Britain,GB,242.15,334.45,39.1,24.36,bmreports.com,false,
2021-03-04 13:00:00,Great Britain,Great Britain,GB,233.78,325.39,40.3,25.16,bmreports.com,false,
2021-03-04 14:00:00,Great Britain,Great Britain,GB,234.05,325.8,40.05,24.32,bmreports.com,false,
2021-03-04 15:00:00,Great Britain,Great Britain,GB,229.35,320.1,40.93,25.18,bmreports.com,false,
2021-03-04 16:00:00,Great Britain,Great Britain,GB,228.45,317.81,41.34,25.7,bmreports.com,false,
2021-03-04 17:00:00,Great Britain,Great Britain,GB,227.26,315.8,42.38,27.83,bmreports.com,false,
2021-03-04 18:00:00,Great Britain,Great Britain,GB,228.49,317.2,42.61,29.03,bmreports.com,false,
2021-03-04 19:00:00,Great Britain,Great Britain,GB,229.93,319.69,41.09,26.94,bmreports.com,false,
2021-03-04 20:00:00,Great Britain,Great Britain,GB,226.78,316.17,42.18,26.97,bmreports.com,false,
2021-03-04 21:00:00,Great Britain,Great Britain,GB,213.31,302.96,44.03,27.31,bmreports.com,false,
2021-03-04 22:00:00,Great Britain,Great Britain,GB,198.64,286.05,47.75,29.45,bmreports.com,false,
2021-03-04 23:00:00,Great Britain,Great Britain,GB,188.42,272.05,50.63,30.86,bmreports.com,false,
2021-03-05 00:00:00,Great Britain,Great Britain,GB,193.07,275.21,49.39,28.69,bmreports.com,false,
2021-03-05 01:00:00,Great Britain,Great Britain,GB,195.59,278.65,48.56,27.17,bmreports.com,false,
2021-03-05 02:00:00,Great Britain,Great Britain,GB,191.3,273.89,49.71,27.73,bmreports.com,false,
2021-03-05 03:00:00,Great Britain,Great Britain,GB,189.88,271.92,50.16,27.59,bmreports.com,false,
2021-03-05 04:00:00,Great Britain,Great Britain,GB,190.15,272.52,50.07,27.36,bmreports.com,false,
2021-03-05 05:00:00,Great Britain,Great Britain,GB,205.21,291.46,46.18,25.42,bmreports.com,false,
2021-03-05 06:00:00,Great Britain,Great Britain,GB,237.15,332.15,37.81,22.24,bmreports.com,false,
2021-03-05 07:00:00,Great Britain,Great Britain,GB,239.46,335.89,38.14,23.45,bmreports.com,false,
2021-03-05 08:00:00,Great Britain,Great Britain,GB,240.01,333.7,39.41,23.99,bmreports.com,false,
2021-03-05 09:00:00,Great Britain,Great Britain,GB,244.68,337.07,39.33,24.6,bmreports.com,false,
2021-03-05 10:00:00,Great Britain,Great Britain,GB,247.63,339.7,39.48,24.68,bmreports.com,false,
2021-03-05 11:00:00,Great Britain,Great Britain,GB,249.23,341.19,39.18,24.43,bmreports.com,false,
2021-03-05 12:00:00,Great Britain,Great Britain,GB,253.77,345.56,38.9,24.65,bmreports.com,false,
2021-03-05 13:00:00,Great Britain,Great Britain,GB,257.27,350.29,38.09,23.81,bmreports.com,false,
2021-03-05 14:00:00,Great Britain,Great Britain,GB,264.46,358.52,36.63,22.19,bmreports.com,false,
2021-03-05 15:00:00,Great Britain,Great Britain,GB,274.25,368.65,34.68,20.02,bmreports.com,false,
2021-03-05 16:00:00,Great Britain,Great Britain,GB,283.55,379.1,32.97,18.15,bmreports.com,false,
2021-03-05 17:00:00,Great Britain,Great Britain,GB,285.31,381.54,34.3,19.86,bmreports.com,false,
2021-03-05 18:00:00,Great Britain,Great Britain,GB,288.87,385.64,33.87,20.16,bmreports.com,false,
2021-03-05 19:00:00,Great Britain,Great Britain,GB,292.96,390.23,32.51,18.3,bmreports.com,false,
2021-03-05 20:00:00,Great Britain,Great Britain,GB,296.31,394.82,30.65,15.5,bmreports.com,false,
2021-03-05 21:00:00,Great Britain,Great Britain,GB,283.84,383.4,31.73,15.43,bmreports.com,false,
2021-03-05 22:00:00,Great Britain,Great Britain,GB,261.59,361.26,34.71,16.93,bmreports.com,false,
2021-03-05 23:00:00,Great Britain,Great Britain,GB,244.35,341.15,36.81,16.84,bmreports.com,false,
2021-03-06 00:00:00,Great Britain,Great Britain,GB,237.04,331.89,37.74,16.91,bmreports.com,false,
2021-03-06 01:00:00,Great Britain,Great Britain,GB,239.95,335.85,36.94,15.86,bmreports.com,false,
2021-03-06 02:00:00,Great Britain,Great Britain,GB,236.1,332.97,37.94,16.42,bmreports.com,false,
2021-03-06 03:00:00,Great Britain,Great Britain,GB,238.87,335.29,37.19,15.49,bmreports.com,false,
2021-03-06 04:00:00,Great Britain,Great Britain,GB,238.88,335.23,37.29,15.27,bmreports.com,false,
2021-03-06 05:00:00,Great Britain,Great Britain,GB,240.57,337.31,37.02,15.51,bmreports.com,false,
2021-03-06 06:00:00,Great Britain,Great Britain,GB,241.84,340.41,36.62,16.05,bmreports.com,false,
2021-03-06 07:00:00,Great Britain,Great Britain,GB,243.04,340.48,36.07,16.65,bmreports.com,false,
2021-03-06 08:00:00,Great Britain,Great Britain,GB,244.88,341.15,36.65,19.28,bmreports.com,false,
2021-03-06 09:00:00,Great Britain,Great Britain,GB,237.72,331.23,39.26,23.22,bmreports.com,false,
2021-03-06 10:00:00,Great Britain,Great Britain,GB,236.85,328.8,39.99,24.34,bmreports.com,false,
2021-03-06 11:00:00,Great Britain,Great Britain,GB,235.91,326.61,40.71,25.26,bmreports.com,false,
2021-03-06 12:00:00,Great Britain,Great Britain,GB,235.2,324.98,41.06,25.51,bmreports.com,false,
2021-03-06 13:00:00,Great Britain,Great Britain,GB,237.15,327.03,40.92,25.01,bmreports.com,false,
2021-03-06 14:00:00,Great Britain,Great Britain,GB,235.4,325.29,41.09,24.61,bmreports.com,false,
2021-03-06 15:00:00,Great Britain,Great Britain,GB,239.58,329.86,40.23,23.12,bmreports.com,false,
2021-03-06 16:00:00,Great Britain,Great Britain,GB,254.29,346.82,37.66,20.65,bmreports.com,false,
2021-03-06 17:00:00,Great Britain,Great Britain,GB,273.13,367.13,35.85,20.02,bmreports.com,false,
2021-03-06 18:00:00,Great Britain,Great Britain,GB,281.44,376.0,34.13,19.34,bmreports.com,false,
2021-03-06 19:00:00,Great Britain,Great Britain,GB,281.97,376.87,33.82,18.79,bmreports.com,false,
2021-03-06 20:00:00,Great Britain,Great Britain,GB,282.24,378.48,31.93,15.64,bmreports.com,false,
2021-03-06 21:00:00,Great Britain,Great Britain,GB,276.67,371.99,33.17,15.84,bmreports.com,false,
2021-03-06 22:00:00,Great Britain,Great Britain,GB,258.99,354.34,34.87,16.12,bmreports.com,false,
2021-03-06 23:00:00,Great Britain,Great Britain,GB,239.1,333.28,37.73,16.95,bmreports.com,false,
2021-03-07 00:00:00,Great Britain,Great Britain,GB,235.5,326.86,38.47,16.51,bmreports.com,false,
2021-03-07 01:00:00,Great Britain,Great Britain,GB,231.79,324.15,39.42,17.46,bmreports.com,false,
2021-03-07 02:00:00,Great Britain,Great Britain,GB,230.38,320.97,39.76,17.11,bmreports.com,false,
2021-03-07 03:00:00,Great Britain,Great Britain,GB,229.53,319.46,39.97,17.0,bmreports.com,false,
2021-03-07 04:00:00,Great Britain,Great Britain,GB,231.72,322.29,39.44,16.55,bmreports.com,false,
2021-03-07 05:00:00,Great Britain,Great Britain,GB,233.15,323.78,39.13,16.16,bmreports.com,false,
2021-03-07 06:00:00,Great Britain,Great Britain,GB,231.62,323.99,39.59,16.82,bmreports.com,false,
2021-03-07 07:00:00,Great Britain,Great Britain,GB,224.71,318.37,41.13,19.29,bmreports.com,false,
2021-03-07 08:00:00,Great Britain,Great Britain,GB,218.16,311.31,42.59,22.35,bmreports.com,false,
2021-03-07 09:00:00,Great Britain,Great Britain,GB,214.77,308.39,43.67,25.34,bmreports.com,false,
2021-03-07 10:00:00,Great Britain,Great Britain,GB,216.73,308.86,44.57,27.11,bmreports.com,false,
2021-03-07 11:00:00,Great Britain,Great Britain,GB,223.1,313.71,44.72,28.0,bmreports.com,false,
2021-03-07 12:00:00,Great Britain,Great Britain,GB,223.43,312.83,45.3,28.9,bmreports.com,false,
2021-03-07 13:00:00,Great Britain,Great Britain,GB,214.88,303.66,46.59,29.79,bmreports.com,false,
2021-03-07 14:00:00,Great Britain,Great Britain,GB,212.71,301.9,46.6,29.01,bmreports.com,false,
2021-03-07 15:00:00,Great Britain,Great Britain,GB,225.21,316.77,43.71,25.65,bmreports.com,false,
2021-03-07 16:00:00,Great Britain,Great Britain,GB,252.83,348.14,38.44,21.02,bmreports.com,false,
2021-03-07 17:00:00,Great Britain,Great Britain,GB,267.17,364.7,35.71,19.62,bmreports.com,false,
2021-03-07 18:00:00,Great Britain,Great Britain,GB,273.0,371.38,34.91,19.92,bmreports.com,false,
2021-03-07 19:00:00,Great Britain,Great Britain,GB,275.28,373.48,34.2,18.87,bmreports.com,false,
2021-03-07 20:00:00,Great Britain,Great Britain,GB,271.61,370.23,33.84,17.61,bmreports.com,false,
2021-03-07 21:00:00,Great Britain,Great Britain,GB,263.77,363.07,34.01,16.47,bmreports.com,false,
2021-03-07 22:00:00,Great Britain,Great Britain,GB,245.19,343.57,37.41,18.35,bmreports.com,false,
2021-03-07 23:00:00,Great Britain,Great Britain,GB,223.51,320.48,41.48,20.43,bmreports.com,false,
2021-03-08 00:00:00,Great Britain,Great Britain,GB,216.96,312.97,43.05,21.33,bmreports.com,false,
2021-03-08 01:00:00,Great Britain,Great Britain,GB,215.37,310.79,43.44,21.7,bmreports.com,false,
2021-03-08 02:00:00,Great Britain,Great Britain,GB,207.37,300.88,45.58,23.27,bmreports.com,false,
2021-03-08 03:00:00,Great Britain,Great Britain,GB,203.2,295.78,46.72,24.11,bmreports.com,false,
2021-03-08 04:00:00,Great Britain,Great Britain,GB,203.17,295.99,46.74,25.0,bmreports.com,false,
2021-03-08 05:00:00,Great Britain,Great Britain,GB,209.36,302.6,45.05,25.39,bmreports.com,false,
2021-03-08 06:00:00,Great Britain,Great Britain,GB,225.82,318.62,41.82,23.8,bmreports.com,false,
2021-03-08 07:00:00,Great Britain,Great Britain,GB,245.31,340.61,37.81,22.48,bmreports.com,false,
2021-03-08 08:00:00,Great Britain,Great Britain,GB,242.32,335.26,39.13,23.99,bmreports.com,false,
2021-03-08 09:00:00,Great Britain,Great Britain,GB,237.61,329.46,40.37,25.87,bmreports.com,false,
2021-03-08 10:00:00,Great Britain,Great Britain,GB,226.22,315.61,43.13,28.8,bmreports.com,false,
2021-03-08 11:00:00,Great Britain,Great Britain,GB,219.7,308.1,44.77,30.5,bmreports.com,false,
2021-03-08 12:00:00,Great Britain,Great Britain,GB,219.34,307.45,44.91,30.68,bmreports.com,false,
2021-03-08 13:00:00,Great Britain,Great Britain,GB,210.57,298.53,46.21,31.3,bmreports.com,false,
2021-03-08 14:00:00,Great Britain,Great Britain,GB,210.76,298.42,45.79,30.53,bmreports.com,false,
2021-03-08 15:00:00,Great Britain,Great Britain,GB,216.96,304.85,45.07,29.31,bmreports.com,false,
2021-03-08 16:00:00,Great Britain,Great Britain,GB,232.88,322.7,42.25,26.88,bmreports.com,false,
2021-03-08 17:00:00,Great Britain,Great Britain,GB,244.64,335.13,41.36,26.66,bmreports.com,false,
2021-03-08 18:00:00,Great Britain,Great Britain,GB,248.86,339.91,40.99,27.35,bmreports.com,false,
2021-03-08 19:00:00,Great Britain,Great Britain,GB,245.8,336.65,40.88,26.6,bmreports.com,false,
2021-03-08 20:00:00,Great Britain,Great Britain,GB,249.25,342.09,38.61,23.16,bmreports.com,false,
2021-03-08 21:00:00,Great Britain,Great Britain,GB,237.13,329.53,40.37,23.48,bmreports.com,false,
2021-03-08 22:00:00,Great Britain,Great Britain,GB,210.68,301.15,45.29,26.44,bmreports.com,false,
2021-03-08 23:00:00,Great Britain,Great Britain,GB,196.93,286.36,48.8,28.35,bmreports.com,false,
2021-03-09 00:00:00,Great Britain,Great Britain,GB,193.48,282.59,49.49,27.92,bmreports.com,false,
2021-03-09 01:00:00,Great Britain,Great Britain,GB,198.13,288.65,48.1,26.42,bmreports.com,false,
2021-03-09 02:00:00,Great Britain,Great Britain,GB,194.33,284.21,49.14,27.03,bmreports.com,false,
2021-03-09 03:00:00,Great Britain,Great Britain,GB,192.0,281.56,49.55,27.34,bmreports.com,false,
2021-03-09 04:00:00,Great Britain,Great Britain,GB,189.9,279.57,49.71,27.9,bmreports.com,false,
2021-03-09 05:00:00,Great Britain,Great Britain,GB,213.08,310.36,43.15,26.46,bmreports.com,false,
2021-03-09 06:00:00,Great Britain,Great Britain,GB,234.46,334.64,37.48,23.43,bmreports.com,false,
2021-03-09 07:00:00,Great Britain,Great Britain,GB,228.51,324.27,40.02,25.01,bmreports.com,false,
2021-03-09 08:00:00,Great Britain,Great Britain,GB,217.52,308.76,43.83,28.47,bmreports.com,false,
2021-03-09 09:00:00,Great Britain,Great Britain,GB,209.59,299.58,44.98,29.76,bmreports.com,false,
2021-03-09 10:00:00,Great Britain,Great Britain,GB,193.08,279.32,49.09,34.01,bmreports.com,false,
2021-03-09 11:00:00,Great Britain,Great Britain,GB,177.76,260.24,53.19,38.39,bmreports.com,false,
2021-03-09 12:00:00,Great Britain,Great Britain,GB,173.88,255.28,54.21,40.29,bmreports.com,false,
2021-03-09 13:00:00,Great Britain,Great Britain,GB,168.83,248.77,55.77,41.7,bmreports.com,false,
2021-03-09 14:00:00,Great Britain,Great Britain,GB,179.91,262.71,52.72,39.99,bmreports.com,false,
2021-03-09 15:00:00,Great Britain,Great Britain,GB,198.49,285.91,47.9,35.94,bmreports.com,false,
2021-03-09 16:00:00,Great Britain,Great Britain,GB,213.92,303.18,44.68,32.16,bmreports.com,false,
2021-03-09 17:00:00,Great Britain,Great Britain,GB,222.36,312.52,43.27,31.84,bmreports.com,false,
